ip.src	udp.srcport	ip.dst	udp.dstport	dns.qry.name	dns.resp.name
10.0.0.102	53	10.0.0.103	56612	dnscat.4f42012b76c4b2be6d41ba13aa0bf4af08	dnscat.4f42012b76c4b2be6d41ba13aa0bf4af08
10.0.0.103	56612	10.0.0.102	53	dnscat.7ff20170194e4d29c847fc12f8ff7b4be4	
10.0.0.102	53	10.0.0.103	56612	dnscat.7ff20170194e4d29c847fc12f8ff7b4be4	dnscat.7ff20170194e4d29c847fc12f8ff7b4be4
10.0.0.103	56612	10.0.0.102	53	dnscat.7bee012b76333eb0dd5f2513abf8682a0a	
10.0.0.102	53	10.0.0.103	56612	dnscat.7bee012b76333eb0dd5f2513abf8682a0a	dnscat.7bee012b76333eb0dd5f2513abf8682a0a
10.0.0.103	56612	10.0.0.102	53	dnscat.4e8901701957d006658c7412f965270079	
10.0.0.102	53	10.0.0.103	56612	dnscat.4e8901701957d006658c7412f965270079	dnscat.4e8901701957d006658c7412f965270079
10.0.0.103	56612	10.0.0.102	53	dnscat.2840012b76ba9dc8e582e413ac39c8e5c4	
10.0.0.102	53	10.0.0.103	56612	dnscat.2840012b76ba9dc8e582e413ac39c8e5c4	dnscat.2840012b76ba9dc8e582e413ac39c8e5c4
10.0.0.103	56612	10.0.0.102	53	dnscat.0438017019fdff4d5213a212fa6ae931cc	
10.0.0.102	53	10.0.0.103	56612	dnscat.0438017019fdff4d5213a212fa6ae931cc	dnscat.0438017019fdff4d5213a212fa6ae931cc
10.0.0.103	56612	10.0.0.102	53	dnscat.7ee9012b7642778e12b34213adb5f5aa61	
10.0.0.102	53	10.0.0.103	56612	dnscat.7ee9012b7642778e12b34213adb5f5aa61	dnscat.7ee9012b7642778e12b34213adb5f5aa61
10.0.0.103	56612	10.0.0.102	53	dnscat.133b017019712313f7d40412fb4ada71d3	
10.0.0.102	53	10.0.0.103	56612	dnscat.133b017019712313f7d40412fb4ada71d3	dnscat.133b017019712313f7d40412fb4ada71d3
10.0.0.103	56612	10.0.0.102	53	dnscat.0607012b763c7104ffbedd13aefde00384	
10.0.0.102	53	10.0.0.103	56612	dnscat.0607012b763c7104ffbedd13aefde00384	dnscat.0607012b763c7104ffbedd13aefde00384
10.0.0.103	56612	10.0.0.102	53	dnscat.792a0170192fa0858aff1912fcf53d647c	
10.0.0.102	53	10.0.0.103	56612	dnscat.792a0170192fa0858aff1912fcf53d647c	dnscat.792a0170192fa0858aff1912fcf53d647c
10.0.0.103	56612	10.0.0.102	53	dnscat.5050012b768da62cd090bb13af315ba9c2	
10.0.0.102	53	10.0.0.103	56612	dnscat.5050012b768da62cd090bb13af315ba9c2	dnscat.5050012b768da62cd090bb13af315ba9c2
10.0.0.103	56612	10.0.0.102	53	dnscat.7551017019d61bbc78c82c12fd88108c0e	
10.0.0.102	53	10.0.0.103	56612	dnscat.7551017019d61bbc78c82c12fd88108c0e	dnscat.7551017019d61bbc78c82c12fd88108c0e
10.0.0.103	56612	10.0.0.102	53	dnscat.7242012b76f82b13255db913b0ba425f1a	
10.0.0.102	53	10.0.0.103	56612	dnscat.7242012b76f82b13255db913b0ba425f1a	dnscat.7242012b76f82b13255db913b0ba425f1a
10.0.0.103	56612	10.0.0.102	53	dnscat.0f5901701975904c32b7ae12fedcf87e53	
10.0.0.102	53	10.0.0.103	56612	dnscat.0f5901701975904c32b7ae12fedcf87e53	dnscat.0f5901701975904c32b7ae12fedcf87e53
10.0.0.103	56612	10.0.0.102	53	dnscat.6ac6012b76ee359ed1b2b813b1324e9295	
10.0.0.102	53	10.0.0.103	56612	dnscat.6ac6012b76ee359ed1b2b813b1324e9295	dnscat.6ac6012b76ee359ed1b2b813b1324e9295
10.0.0.103	56612	10.0.0.102	53	dnscat.0c97017019c8de6bf1e05a12ff3a6bd203	
10.0.0.102	53	10.0.0.103	56612	dnscat.0c97017019c8de6bf1e05a12ff3a6bd203	dnscat.0c97017019c8de6bf1e05a12ff3a6bd203
10.0.0.103	56612	10.0.0.102	53	dnscat.6c01012b76480578f1c76c13b28f288d8e	
10.0.0.102	53	10.0.0.103	56612	dnscat.6c01012b76480578f1c76c13b28f288d8e	dnscat.6c01012b76480578f1c76c13b28f288d8e
10.0.0.103	56612	10.0.0.102	53	dnscat.7ca6017019bb1f35fac9e61300b7e69167	
10.0.0.102	53	10.0.0.103	56612	dnscat.7ca6017019bb1f35fac9e61300b7e69167	dnscat.7ca6017019bb1f35fac9e61300b7e69167
10.0.0.103	56612	10.0.0.102	53	dnscat.5c44012b76790ded129b9e13b3bde2ccb2	
10.0.0.102	53	10.0.0.103	56612	dnscat.5c44012b76790ded129b9e13b3bde2ccb2	dnscat.5c44012b76790ded129b9e13b3bde2ccb2
10.0.0.103	56612	10.0.0.102	53	dnscat.360e017019472b6c829d1913011a2a51b5	
10.0.0.102	53	10.0.0.103	56612	dnscat.360e017019472b6c829d1913011a2a51b5	dnscat.360e017019472b6c829d1913011a2a51b5
10.0.0.103	56612	10.0.0.102	53	dnscat.5065012b7610dad3a166a113b4d35f86cf	
10.0.0.102	53	10.0.0.103	56612	dnscat.5065012b7610dad3a166a113b4d35f86cf	dnscat.5065012b7610dad3a166a113b4d35f86cf
10.0.0.103	56612	10.0.0.102	53	dnscat.0223017019a5e51948db431302cb58e2a9	
10.0.0.102	53	10.0.0.103	56612	dnscat.0223017019a5e51948db431302cb58e2a9	dnscat.0223017019a5e51948db431302cb58e2a9
10.0.0.103	56612	10.0.0.102	53	dnscat.77df012b76184bdd4fa95613b5bc308c21	
10.0.0.102	53	10.0.0.103	56612	dnscat.77df012b76184bdd4fa95613b5bc308c21	dnscat.77df012b76184bdd4fa95613b5bc308c21
10.0.0.103	56612	10.0.0.102	53	dnscat.636c017019be2657a5a40a13037d1d0863	
10.0.0.102	53	10.0.0.103	56612	dnscat.636c017019be2657a5a40a13037d1d0863	dnscat.636c017019be2657a5a40a13037d1d0863
10.0.0.103	56612	10.0.0.102	53	dnscat.488c012b76220013ea7ab413b6a4a6f034	
10.0.0.102	53	10.0.0.103	56612	dnscat.488c012b76220013ea7ab413b6a4a6f034	dnscat.488c012b76220013ea7ab413b6a4a6f034
10.0.0.103	56612	10.0.0.102	53	dnscat.64290170192d37b162935113047d56241b	
10.0.0.102	53	10.0.0.103	56612	dnscat.64290170192d37b162935113047d56241b	dnscat.64290170192d37b162935113047d56241b
10.0.0.103	56612	10.0.0.102	53	dnscat.7ad9012b760655459d485f13b7597a3ac7	
10.0.0.102	53	10.0.0.103	56612	dnscat.7ad9012b760655459d485f13b7597a3ac7	dnscat.7ad9012b760655459d485f13b7597a3ac7
10.0.0.103	56612	10.0.0.102	53	dnscat.42d6017019f8e05a8a67171305620525dc	
10.0.0.102	53	10.0.0.103	56612	dnscat.42d6017019f8e05a8a67171305620525dc	dnscat.42d6017019f8e05a8a67171305620525dc
10.0.0.103	56612	10.0.0.102	53	dnscat.68bf012b7600047a91f6eb13b84077e757	
10.0.0.102	53	10.0.0.103	56612	dnscat.68bf012b7600047a91f6eb13b84077e757	dnscat.68bf012b7600047a91f6eb13b84077e757
10.0.0.103	56612	10.0.0.102	53	dnscat.30ba0170198c607a31784d13062009916e	
10.0.0.102	53	10.0.0.103	56612	dnscat.30ba0170198c607a31784d13062009916e	dnscat.30ba0170198c607a31784d13062009916e
10.0.0.103	56612	10.0.0.102	53	dnscat.70eb012b768960daea30a713b9aed34e1a	
10.0.0.102	53	10.0.0.103	56612	dnscat.70eb012b768960daea30a713b9aed34e1a	dnscat.70eb012b768960daea30a713b9aed34e1a
10.0.0.103	56612	10.0.0.102	53	dnscat.3ae001701950cafff5f3611307af62502a	
10.0.0.102	53	10.0.0.103	56612	dnscat.3ae001701950cafff5f3611307af62502a	dnscat.3ae001701950cafff5f3611307af62502a
10.0.0.103	56612	10.0.0.102	53	dnscat.6cda012b7609624619a47a13bae635981e	
10.0.0.102	53	10.0.0.103	56612	dnscat.6cda012b7609624619a47a13bae635981e	dnscat.6cda012b7609624619a47a13bae635981e
10.0.0.103	56612	10.0.0.102	53	dnscat.701801701957f0d7ad1da113080fe49afe	
10.0.0.102	53	10.0.0.103	56612	dnscat.701801701957f0d7ad1da113080fe49afe	dnscat.701801701957f0d7ad1da113080fe49afe
10.0.0.103	56612	10.0.0.102	53	dnscat.63d1012b7622366985eba113bbc41ce235	
10.0.0.102	53	10.0.0.103	56612	dnscat.63d1012b7622366985eba113bbc41ce235	dnscat.63d1012b7622366985eba113bbc41ce235
10.0.0.103	56612	10.0.0.102	53	dnscat.76c50170194064ae3d914913098d079164	
10.0.0.102	53	10.0.0.103	56612	dnscat.76c50170194064ae3d914913098d079164	dnscat.76c50170194064ae3d914913098d079164
10.0.0.103	56612	10.0.0.102	53	dnscat.3dfb012b7658e5b1b6d0eb13bc084ba739	
10.0.0.102	53	10.0.0.103	56612	dnscat.3dfb012b7658e5b1b6d0eb13bc084ba739	dnscat.3dfb012b7658e5b1b6d0eb13bc084ba739
10.0.0.103	56612	10.0.0.102	53	dnscat.1ba50170190f2d24670192130a0f558689	
10.0.0.102	53	10.0.0.103	56612	dnscat.1ba50170190f2d24670192130a0f558689	dnscat.1ba50170190f2d24670192130a0f558689
10.0.0.103	56612	10.0.0.102	53	dnscat.2215012b76b1f891863ec213bdee0a5a75	
10.0.0.102	53	10.0.0.103	56612	dnscat.2215012b76b1f891863ec213bdee0a5a75	dnscat.2215012b76b1f891863ec213bdee0a5a75
10.0.0.103	56612	10.0.0.102	53	dnscat.7ee2017019752584dd1973130b81c3b18b	
10.0.0.102	53	10.0.0.103	56612	dnscat.7ee2017019752584dd1973130b81c3b18b	dnscat.7ee2017019752584dd1973130b81c3b18b
10.0.0.103	56612	10.0.0.102	53	dnscat.2d6d012b76e8eb1ef37cea13be6cd4d94f	
10.0.0.102	53	10.0.0.103	56612	dnscat.2d6d012b76e8eb1ef37cea13be6cd4d94f	dnscat.2d6d012b76e8eb1ef37cea13be6cd4d94f
10.0.0.103	56612	10.0.0.102	53	dnscat.76fd017019990077f72c98130cee6933dd	
10.0.0.102	53	10.0.0.103	56612	dnscat.76fd017019990077f72c98130cee6933dd	dnscat.76fd017019990077f72c98130cee6933dd
10.0.0.103	56612	10.0.0.102	53	dnscat.291f012b76ff49e896e96213bf0213e5c8	
10.0.0.102	53	10.0.0.103	56612	dnscat.291f012b76ff49e896e96213bf0213e5c8	dnscat.291f012b76ff49e896e96213bf0213e5c8
10.0.0.103	56612	10.0.0.102	53	dnscat.1978017019bfb77a0b326e130da9d3e6b2	
10.0.0.102	53	10.0.0.103	56612	dnscat.1978017019bfb77a0b326e130da9d3e6b2	dnscat.1978017019bfb77a0b326e130da9d3e6b2
10.0.0.103	56612	10.0.0.102	53	dnscat.10d6012b762aa8eb36336a13c067b180ae	
10.0.0.102	53	10.0.0.103	56612	dnscat.10d6012b762aa8eb36336a13c067b180ae	dnscat.10d6012b762aa8eb36336a13c067b180ae
10.0.0.103	56612	10.0.0.102	53	dnscat.2751017019d4b2eeaa4cfc130e0050116e	
10.0.0.102	53	10.0.0.103	56612	dnscat.2751017019d4b2eeaa4cfc130e0050116e	dnscat.2751017019d4b2eeaa4cfc130e0050116e
10.0.0.103	56612	10.0.0.102	53	dnscat.7e7d012b76763807ef80c313c1f669414d	
10.0.0.102	53	10.0.0.103	56612	dnscat.7e7d012b76763807ef80c313c1f669414d	dnscat.7e7d012b76763807ef80c313c1f669414d
10.0.0.103	56612	10.0.0.102	53	dnscat.6fa2017019e202d7292446130f72d80549	
10.0.0.102	53	10.0.0.103	56612	dnscat.6fa2017019e202d7292446130f72d80549	dnscat.6fa2017019e202d7292446130f72d80549
10.0.0.103	56612	10.0.0.102	53	dnscat.2b9f012b76f54b3e09c86013c23c0e7fec	
10.0.0.102	53	10.0.0.103	56612	dnscat.2b9f012b76f54b3e09c86013c23c0e7fec	dnscat.2b9f012b76f54b3e09c86013c23c0e7fec
10.0.0.103	56612	10.0.0.102	53	dnscat.2506017019ee46169e7f5e13102809e926	
10.0.0.102	53	10.0.0.103	56612	dnscat.2506017019ee46169e7f5e13102809e926	dnscat.2506017019ee46169e7f5e13102809e926
10.0.0.103	56612	10.0.0.102	53	dnscat.046f012b76af4b69b2fecf13c35b615706	
10.0.0.102	53	10.0.0.103	56612	dnscat.046f012b76af4b69b2fecf13c35b615706	dnscat.046f012b76af4b69b2fecf13c35b615706
10.0.0.103	56612	10.0.0.102	53	dnscat.32940170197994d08f8f771311825bd20c	
10.0.0.102	53	10.0.0.103	56612	dnscat.32940170197994d08f8f771311825bd20c	dnscat.32940170197994d08f8f771311825bd20c
10.0.0.103	56612	10.0.0.102	53	dnscat.11a4012b7669ec91b800b813c4de9c1076	
10.0.0.102	53	10.0.0.103	56612	dnscat.11a4012b7669ec91b800b813c4de9c1076	dnscat.11a4012b7669ec91b800b813c4de9c1076
10.0.0.103	56612	10.0.0.102	53	dnscat.638e017019c37a7826e97a13129f57e708	
10.0.0.102	53	10.0.0.103	56612	dnscat.638e017019c37a7826e97a13129f57e708	dnscat.638e017019c37a7826e97a13129f57e708
10.0.0.103	56612	10.0.0.102	53	dnscat.15b5012b763d0ad771272213c55558c984	
10.0.0.102	53	10.0.0.103	56612	dnscat.15b5012b763d0ad771272213c55558c984	dnscat.15b5012b763d0ad771272213c55558c984
10.0.0.103	56612	10.0.0.102	53	dnscat.3d150170191b6d428d11f013137dd322d9	
10.0.0.102	53	10.0.0.103	56612	dnscat.3d150170191b6d428d11f013137dd322d9	dnscat.3d150170191b6d428d11f013137dd322d9
10.0.0.103	56612	10.0.0.102	53	dnscat.6f1c012b7662f0278c770413c60da159bd	
10.0.0.102	53	10.0.0.103	56612	dnscat.6f1c012b7662f0278c770413c60da159bd	dnscat.6f1c012b7662f0278c770413c60da159bd
10.0.0.103	56612	10.0.0.102	53	dnscat.4b85017019d44e77a822011314f3f26670	
10.0.0.102	53	10.0.0.103	56612	dnscat.4b85017019d44e77a822011314f3f26670	dnscat.4b85017019d44e77a822011314f3f26670
10.0.0.103	56612	10.0.0.102	53	dnscat.749c012b76c7a35d03abc913c7e1e3c0fc	
10.0.0.102	53	10.0.0.103	56612	dnscat.749c012b76c7a35d03abc913c7e1e3c0fc	dnscat.749c012b76c7a35d03abc913c7e1e3c0fc
10.0.0.103	56612	10.0.0.102	53	dnscat.6d3f017019a89e4c5e46ad1315ba846672	
10.0.0.102	53	10.0.0.103	56612	dnscat.6d3f017019a89e4c5e46ad1315ba846672	dnscat.6d3f017019a89e4c5e46ad1315ba846672
10.0.0.103	56612	10.0.0.102	53	dnscat.61ca012b761fa5a5d17d8213c8f92cb8ad	
10.0.0.102	53	10.0.0.103	56612	dnscat.61ca012b761fa5a5d17d8213c8f92cb8ad	dnscat.61ca012b761fa5a5d17d8213c8f92cb8ad
10.0.0.103	56612	10.0.0.102	53	dnscat.630e01701953f8f752b8461316554a4c31	
10.0.0.102	53	10.0.0.103	56612	dnscat.630e01701953f8f752b8461316554a4c31	dnscat.630e01701953f8f752b8461316554a4c31
10.0.0.103	56612	10.0.0.102	53	dnscat.5946012b76e7100fef7b2013c95c4acdb3	
10.0.0.102	53	10.0.0.103	56612	dnscat.5946012b76e7100fef7b2013c95c4acdb3	dnscat.5946012b76e7100fef7b2013c95c4acdb3
10.0.0.103	56612	10.0.0.102	53	dnscat.3274017019c63f3352f56913174d2b54e4	
10.0.0.102	53	10.0.0.103	56612	dnscat.3274017019c63f3352f56913174d2b54e4	dnscat.3274017019c63f3352f56913174d2b54e4
10.0.0.103	56612	10.0.0.102	53	dnscat.4f64012b76f8fa5b1a368c13ca9f654dbc	
10.0.0.102	53	10.0.0.103	56612	dnscat.4f64012b76f8fa5b1a368c13ca9f654dbc	dnscat.4f64012b76f8fa5b1a368c13ca9f654dbc
10.0.0.103	56612	10.0.0.102	53	dnscat.4070017019cf7229cda82a13186a427b71	
10.0.0.102	53	10.0.0.103	56612	dnscat.4070017019cf7229cda82a13186a427b71	dnscat.4070017019cf7229cda82a13186a427b71
10.0.0.103	56612	10.0.0.102	53	dnscat.2b39012b76ca0e3e43231913cb8c130962	
10.0.0.102	53	10.0.0.103	56612	dnscat.2b39012b76ca0e3e43231913cb8c130962	dnscat.2b39012b76ca0e3e43231913cb8c130962
10.0.0.103	56612	10.0.0.102	53	dnscat.0ba301701914cebae23f941319e446a7d8	
10.0.0.102	53	10.0.0.103	56612	dnscat.0ba301701914cebae23f941319e446a7d8	dnscat.0ba301701914cebae23f941319e446a7d8
10.0.0.103	56612	10.0.0.102	53	dnscat.6543012b7653a9edf5b94d13cc7f532390	
10.0.0.102	53	10.0.0.103	56612	dnscat.6543012b7653a9edf5b94d13cc7f532390	dnscat.6543012b7653a9edf5b94d13cc7f532390
10.0.0.103	56612	10.0.0.102	53	dnscat.22eb0170198fa5c811d6ba131a8366f87e	
10.0.0.102	53	10.0.0.103	56612	dnscat.22eb0170198fa5c811d6ba131a8366f87e	dnscat.22eb0170198fa5c811d6ba131a8366f87e
10.0.0.103	56612	10.0.0.102	53	dnscat.322a012b7692dff1dbceb313cd088624ad	
10.0.0.102	53	10.0.0.103	56612	dnscat.322a012b7692dff1dbceb313cd088624ad	dnscat.322a012b7692dff1dbceb313cd088624ad
10.0.0.103	56612	10.0.0.102	53	dnscat.71bc017019ec5f20e688b3131bff7e0d8a	
10.0.0.102	53	10.0.0.103	56612	dnscat.71bc017019ec5f20e688b3131bff7e0d8a	dnscat.71bc017019ec5f20e688b3131bff7e0d8a
10.0.0.103	56612	10.0.0.102	53	dnscat.2d4c012b762ad6013827ac13ce0bc4c106	
10.0.0.102	53	10.0.0.103	56612	dnscat.2d4c012b762ad6013827ac13ce0bc4c106	dnscat.2d4c012b762ad6013827ac13ce0bc4c106
10.0.0.103	56612	10.0.0.102	53	dnscat.4de0017019e67202a906e3131cd4f078c6	
10.0.0.102	53	10.0.0.103	56612	dnscat.4de0017019e67202a906e3131cd4f078c6	dnscat.4de0017019e67202a906e3131cd4f078c6
10.0.0.103	56612	10.0.0.102	53	dnscat.4a0b012b7601059a18b2d113cfe380a9b8	
10.0.0.102	53	10.0.0.103	56612	dnscat.4a0b012b7601059a18b2d113cfe380a9b8	dnscat.4a0b012b7601059a18b2d113cfe380a9b8
10.0.0.103	56612	10.0.0.102	53	dnscat.6a700170197dfbe622e86c131d31773ca5	
10.0.0.102	53	10.0.0.103	56612	dnscat.6a700170197dfbe622e86c131d31773ca5	dnscat.6a700170197dfbe622e86c131d31773ca5
10.0.0.103	56612	10.0.0.102	53	dnscat.641e012b7616e3f8924bfd13d02edfd2dc	
10.0.0.102	53	10.0.0.103	56612	dnscat.641e012b7616e3f8924bfd13d02edfd2dc	dnscat.641e012b7616e3f8924bfd13d02edfd2dc
10.0.0.103	56612	10.0.0.102	53	dnscat.022001701948124099be4e131e4aad766e	
10.0.0.102	53	10.0.0.103	56612	dnscat.022001701948124099be4e131e4aad766e	dnscat.022001701948124099be4e131e4aad766e
10.0.0.103	56612	10.0.0.102	53	dnscat.6652012b7614614dc3f90613d1070b2c46	
10.0.0.102	53	10.0.0.103	56612	dnscat.6652012b7614614dc3f90613d1070b2c46	dnscat.6652012b7614614dc3f90613d1070b2c46
10.0.0.103	56612	10.0.0.102	53	dnscat.3f2d01701980c93b052de6131fdfcb8775	
10.0.0.102	53	10.0.0.103	56612	dnscat.3f2d01701980c93b052de6131fdfcb8775	dnscat.3f2d01701980c93b052de6131fdfcb8775
10.0.0.103	56612	10.0.0.102	53	dnscat.7c7c012b76e539dbf2db6a13d2db9fc9cf	
10.0.0.102	53	10.0.0.103	56612	dnscat.7c7c012b76e539dbf2db6a13d2db9fc9cf	dnscat.7c7c012b76e539dbf2db6a13d2db9fc9cf
10.0.0.103	56612	10.0.0.102	53	dnscat.31930170190128f38290c113208fea8451	
10.0.0.102	53	10.0.0.103	56612	dnscat.31930170190128f38290c113208fea8451	dnscat.31930170190128f38290c113208fea8451
10.0.0.103	56612	10.0.0.102	53	dnscat.708b012b7610ed03e45df913d3dec0e862	
10.0.0.102	53	10.0.0.103	56612	dnscat.708b012b7610ed03e45df913d3dec0e862	dnscat.708b012b7610ed03e45df913d3dec0e862
10.0.0.103	56612	10.0.0.102	53	dnscat.145901701915b19e75c8a3132153524d84	
10.0.0.102	53	10.0.0.103	56612	dnscat.145901701915b19e75c8a3132153524d84	dnscat.145901701915b19e75c8a3132153524d84
10.0.0.103	56612	10.0.0.102	53	dnscat.7bfc012b76dea3e838e85313d4ddd8593a	
10.0.0.102	53	10.0.0.103	56612	dnscat.7bfc012b76dea3e838e85313d4ddd8593a	dnscat.7bfc012b76dea3e838e85313d4ddd8593a
10.0.0.103	56612	10.0.0.102	53	dnscat.490d0170193f06daa79a01132239c85a94	
10.0.0.102	53	10.0.0.103	56612	dnscat.490d0170193f06daa79a01132239c85a94	dnscat.490d0170193f06daa79a01132239c85a94
10.0.0.103	56612	10.0.0.102	53	dnscat.4e20012b7692ca068d8eda13d5cce0d8c3	
10.0.0.102	53	10.0.0.103	56612	dnscat.4e20012b7692ca068d8eda13d5cce0d8c3	dnscat.4e20012b7692ca068d8eda13d5cce0d8c3
10.0.0.103	56612	10.0.0.102	53	dnscat.5ccd017019d55928f1bedb13234fe70117	
10.0.0.102	53	10.0.0.103	56612	dnscat.5ccd017019d55928f1bedb13234fe70117	dnscat.5ccd017019d55928f1bedb13234fe70117
10.0.0.103	56612	10.0.0.102	53	dnscat.1cf0012b7670040bcc225313d6ac1d07f9	
10.0.0.102	53	10.0.0.103	56612	dnscat.1cf0012b7670040bcc225313d6ac1d07f9	dnscat.1cf0012b7670040bcc225313d6ac1d07f9
10.0.0.103	56612	10.0.0.102	53	dnscat.2c6c017019c80868940e601324b2d39955	
10.0.0.102	53	10.0.0.103	56612	dnscat.2c6c017019c80868940e601324b2d39955	dnscat.2c6c017019c80868940e601324b2d39955
10.0.0.103	56612	10.0.0.102	53	dnscat.1966012b769b3985e8a42413d768cdcdc0	
10.0.0.102	53	10.0.0.103	56612	dnscat.1966012b769b3985e8a42413d768cdcdc0	dnscat.1966012b769b3985e8a42413d768cdcdc0
10.0.0.103	56612	10.0.0.102	53	dnscat.65940170191e9d6eb6aaae13252682f351	
10.0.0.102	53	10.0.0.103	56612	dnscat.65940170191e9d6eb6aaae13252682f351	dnscat.65940170191e9d6eb6aaae13252682f351
10.0.0.103	56612	10.0.0.102	53	dnscat.6194012b76b47d70856f8b13d8044810ec	
10.0.0.102	53	10.0.0.103	56612	dnscat.6194012b76b47d70856f8b13d8044810ec	dnscat.6194012b76b47d70856f8b13d8044810ec
10.0.0.103	56612	10.0.0.102	53	dnscat.40f60170194d3d3cbad0d41326fcf34d3f	
10.0.0.102	53	10.0.0.103	56612	dnscat.40f60170194d3d3cbad0d41326fcf34d3f	dnscat.40f60170194d3d3cbad0d41326fcf34d3f
10.0.0.103	56612	10.0.0.102	53	dnscat.59eb012b76c423bc2504ed13d9010f7fad	
10.0.0.102	53	10.0.0.103	56612	dnscat.59eb012b76c423bc2504ed13d9010f7fad	dnscat.59eb012b76c423bc2504ed13d9010f7fad
10.0.0.103	56612	10.0.0.102	53	dnscat.75e4017019de886038e21113272ff19ea0	
10.0.0.102	53	10.0.0.103	56612	dnscat.75e4017019de886038e21113272ff19ea0	dnscat.75e4017019de886038e21113272ff19ea0
10.0.0.103	56612	10.0.0.102	53	dnscat.0479012b768de70e27ea7a13da494b50b2	
10.0.0.102	53	10.0.0.103	56612	dnscat.0479012b768de70e27ea7a13da494b50b2	dnscat.0479012b768de70e27ea7a13da494b50b2
10.0.0.103	56612	10.0.0.102	53	dnscat.21f1017019ef5841547951132848d37dfc	
10.0.0.102	53	10.0.0.103	56612	dnscat.21f1017019ef5841547951132848d37dfc	dnscat.21f1017019ef5841547951132848d37dfc
10.0.0.103	56612	10.0.0.102	53	dnscat.47ff012b76a0a5843eeeed13dbee7efc23	
10.0.0.102	53	10.0.0.103	56612	dnscat.47ff012b76a0a5843eeeed13dbee7efc23	dnscat.47ff012b76a0a5843eeeed13dbee7efc23
10.0.0.103	56612	10.0.0.102	53	dnscat.3f5d017019ac3490e231351329d30d2353	
10.0.0.102	53	10.0.0.103	56612	dnscat.3f5d017019ac3490e231351329d30d2353	dnscat.3f5d017019ac3490e231351329d30d2353
10.0.0.103	56612	10.0.0.102	53	dnscat.7231012b7631bd6ac84b5913dc1003907c	
10.0.0.102	53	10.0.0.103	56612	dnscat.7231012b7631bd6ac84b5913dc1003907c	dnscat.7231012b7631bd6ac84b5913dc1003907c
10.0.0.103	56612	10.0.0.102	53	dnscat.5b82017019749736a39d57132a0bf28104	
10.0.0.102	53	10.0.0.103	56612	dnscat.5b82017019749736a39d57132a0bf28104	dnscat.5b82017019749736a39d57132a0bf28104
10.0.0.103	56612	10.0.0.102	53	dnscat.6780012b76986be714ca0f13dd1c418562	
10.0.0.102	53	10.0.0.103	56612	dnscat.6780012b76986be714ca0f13dd1c418562	dnscat.6780012b76986be714ca0f13dd1c418562
10.0.0.103	56612	10.0.0.102	53	dnscat.1a8001701966e01852f7a3132bbbc0c0de	
10.0.0.102	53	10.0.0.103	56612	dnscat.1a8001701966e01852f7a3132bbbc0c0de	dnscat.1a8001701966e01852f7a3132bbbc0c0de
10.0.0.103	56612	10.0.0.102	53	dnscat.383b012b76ac1ee8dda4ad13defd81bbf7	
10.0.0.102	53	10.0.0.103	56612	dnscat.383b012b76ac1ee8dda4ad13defd81bbf7	dnscat.383b012b76ac1ee8dda4ad13defd81bbf7
10.0.0.103	56612	10.0.0.102	53	dnscat.47ca017019b58731ca5626132cb2e75440	
10.0.0.102	53	10.0.0.103	56612	dnscat.47ca017019b58731ca5626132cb2e75440	dnscat.47ca017019b58731ca5626132cb2e75440
10.0.0.103	56612	10.0.0.102	53	dnscat.05ea012b760c69e0af243613df890adce1	
10.0.0.102	53	10.0.0.103	56612	dnscat.05ea012b760c69e0af243613df890adce1	dnscat.05ea012b760c69e0af243613df890adce1
10.0.0.103	56612	10.0.0.102	53	dnscat.4b71017019e98ac0f52b8f132db3ca26a2	
10.0.0.102	53	10.0.0.103	56612	dnscat.4b71017019e98ac0f52b8f132db3ca26a2	dnscat.4b71017019e98ac0f52b8f132db3ca26a2
10.0.0.103	56612	10.0.0.102	53	dnscat.1530012b7634c013fe9bcf13e0866eff2c	
10.0.0.102	53	10.0.0.103	56612	dnscat.1530012b7634c013fe9bcf13e0866eff2c	dnscat.1530012b7634c013fe9bcf13e0866eff2c
10.0.0.103	56612	10.0.0.102	53	dnscat.6a3e01701906635ee342b0132ea51d916e	
10.0.0.102	53	10.0.0.103	56612	dnscat.6a3e01701906635ee342b0132ea51d916e	dnscat.6a3e01701906635ee342b0132ea51d916e
10.0.0.103	56612	10.0.0.102	53	dnscat.679e012b764dd8b2985e6813e1eeb6634f	
10.0.0.102	53	10.0.0.103	56612	dnscat.679e012b764dd8b2985e6813e1eeb6634f	dnscat.679e012b764dd8b2985e6813e1eeb6634f
10.0.0.103	56612	10.0.0.102	53	dnscat.4af00170197a0b256bc321132f8705fa21	
10.0.0.102	53	10.0.0.103	56612	dnscat.4af00170197a0b256bc321132f8705fa21	dnscat.4af00170197a0b256bc321132f8705fa21
10.0.0.103	56612	10.0.0.102	53	dnscat.162f012b76f0a3769747c913e271cb85d9	
10.0.0.102	53	10.0.0.103	56612	dnscat.162f012b76f0a3769747c913e271cb85d9	dnscat.162f012b76f0a3769747c913e271cb85d9
10.0.0.103	56612	10.0.0.102	53	dnscat.654601701935a884f039c9133084926ead	
10.0.0.102	53	10.0.0.103	56612	dnscat.654601701935a884f039c9133084926ead	dnscat.654601701935a884f039c9133084926ead
10.0.0.103	56612	10.0.0.102	53	dnscat.3071012b76f9679cc5829813e32dcf3887	
